"part_id","hh_id","part_age","part_gender"
1,"Mo08HH1",8,"F"
2,"Mo08HH2",7,"M"
3,"Mo08HH3",3,"F"
4,"Mo08HH4",2,"M"
5,"Mo08HH5",3,"M"
6,"Mo08HH6",8,"M"
7,"Mo08HH7",3,"M"
8,"Mo08HH8",10,"M"
9,"Mo08HH9",2,"M"
10,"Mo08HH10",4,"F"
11,"Mo08HH11",2,"M"
12,"Mo08HH12",1,"F"
13,"Mo08HH13",9,"M"
14,"Mo08HH14",3,"M"
15,"Mo08HH15",1,"F"
16,"Mo08HH16",6,"M"
17,"Mo08HH17",8,"M"
18,"Mo08HH18",4,"F"
19,"Mo08HH19",3,"M"
20,"Mo08HH20",2,"M"
21,"Mo08HH21",2,"F"
22,"Mo08HH22",4,"M"
23,"Mo08HH23",8,"F"
24,"Mo08HH24",6,"M"
25,"Mo08HH25",10,"M"
26,"Mo08HH26",11,"M"
27,"Mo08HH27",8,"F"
28,"Mo08HH28",9,"F"
29,"Mo08HH29",11,"M"
30,"Mo08HH30",6,"M"
31,"Mo08HH31",3,"F"
32,"Mo08HH32",0,"M"
33,"Mo08HH33",6,"M"
34,"Mo08HH34",4,"M"
35,"Mo08HH35",3,"F"
36,"Mo08HH36",5,"M"
37,"Mo08HH37",16,"M"
38,"Mo08HH38",10,"F"
39,"Mo08HH39",13,"M"
40,"Mo08HH40",7,"F"
41,"Mo08HH41",6,"M"
42,"Mo08HH42",13,"F"
43,"Mo08HH43",10,"M"
44,"Mo08HH44",16,"F"
45,"Mo08HH45",14,"M"
46,"Mo08HH46",17,"F"
47,"Mo08HH47",12,"F"
48,"Mo08HH48",12,"M"
49,"Mo08HH49",15,"M"
50,"Mo08HH50",6,"M"
51,"Mo08HH51",8,"M"
52,"Mo08HH52",16,"F"
53,"Mo08HH53",9,"M"
54,"Mo08HH54",12,"F"
55,"Mo08HH55",15,"M"
56,"Mo08HH56",15,"F"
57,"Mo08HH57",5,"F"
58,"Mo08HH58",14,"F"
59,"Mo08HH59",15,"M"
60,"Mo08HH60",15,"M"
61,"Mo08HH61",17,"F"
62,"Mo08HH62",17,"M"
63,"Mo08HH63",15,"M"
64,"Mo08HH64",12,"F"
65,"Mo08HH65",15,"M"
66,"Mo08HH66",14,"F"
67,"Mo08HH67",17,"F"
68,"Mo08HH68",13,"F"
69,"Mo08HH69",16,"M"
70,"Mo08HH70",16,"F"
71,"Mo08HH71",15,"F"
72,"Mo08HH72",13,"F"
73,"Mo08HH73",7,"F"
74,"Mo08HH74",17,"M"
75,"Mo08HH75",13,"M"
76,"Mo08HH76",11,"F"
77,"Mo08HH77",16,"F"
78,"Mo08HH78",7,"F"
79,"Mo08HH79",14,"M"
80,"Mo08HH80",16,"M"
81,"Mo08HH81",6,"M"
82,"Mo08HH82",16,"M"
83,"Mo08HH83",5,"M"
84,"Mo08HH84",16,"M"
85,"Mo08HH85",NA,""
86,"Mo08HH86",14,"F"
87,"Mo08HH87",6,"M"
88,"Mo08HH88",13,"M"
89,"Mo08HH89",17,"M"
90,"Mo08HH90",16,"F"
91,"Mo08HH91",15,"M"
92,"Mo08HH92",5,"M"
93,"Mo08HH93",5,"F"
94,"Mo08HH94",2,"F"
95,"Mo08HH95",4,"M"
96,"Mo08HH96",7,"F"
97,"Mo08HH97",2,"M"
